Datetime (HB),neg_shadow_price,shadow_price
2025-01-21T10:00:00.000000-0500,-350.03,350.03
2025-01-21T11:00:00.000000-0500,-435.51,435.51
2025-01-21T12:00:00.000000-0500,-347.28,347.28
2025-01-21T13:00:00.000000-0500,-519.29,519.29
2025-01-21T14:00:00.000000-0500,-272.63,272.63
2025-01-21T15:00:00.000000-0500,-241.77,241.77
2025-01-21T16:00:00.000000-0500,-601.65,601.65
2025-01-21T17:00:00.000000-0500,-438.6,438.6
2025-01-21T18:00:00.000000-0500,-725.87,725.87
2025-01-21T19:00:00.000000-0500,-644.4,644.4
2025-01-21T20:00:00.000000-0500,-335.02,335.02
2025-01-21T21:00:00.000000-0500,-532.49,532.49
2025-01-21T22:00:00.000000-0500,-970.46,970.46
2025-01-21T23:00:00.000000-0500,-1152.52,1152.52
2025-01-22T00:00:00.000000-0500,-2392.16,2392.16
2025-01-22T01:00:00.000000-0500,-2855.97,2855.97
2025-01-22T02:00:00.000000-0500,-3499.34,3499.34
2025-01-22T03:00:00.000000-0500,-3567.95,3567.95
2025-01-22T04:00:00.000000-0500,-3573.77,3573.77
2025-01-22T05:00:00.000000-0500,-4695.67,4695.67
2025-01-22T06:00:00.000000-0500,-4735.28,4735.28
2025-01-22T07:00:00.000000-0500,-4946.62,4946.62
2025-01-22T08:00:00.000000-0500,-3721.69,3721.69
2025-01-22T09:00:00.000000-0500,-1900.7,1900.7
2025-01-22T10:00:00.000000-0500,-1545.92,1545.92
2025-01-22T11:00:00.000000-0500,-2701.68,2701.68
2025-01-22T12:00:00.000000-0500,-2397.41,2397.41
2025-01-22T13:00:00.000000-0500,-2883.47,2883.47
2025-01-22T14:00:00.000000-0500,-4249.31,4249.31
2025-01-22T15:00:00.000000-0500,-3525.05,3525.05
2025-01-22T16:00:00.000000-0500,-3299.84,3299.84
2025-01-22T17:00:00.000000-0500,-4685.94,4685.94
2025-01-22T18:00:00.000000-0500,-5197.83,5197.83
2025-01-22T19:00:00.000000-0500,-3468.32,3468.32
2025-01-22T20:00:00.000000-0500,-4643.18,4643.18
2025-01-22T21:00:00.000000-0500,-2561.94,2561.94
2025-01-22T22:00:00.000000-0500,-2043.74,2043.74
2025-01-22T23:00:00.000000-0500,-1633.31,1633.31
2025-01-23T00:00:00.000000-0500,-5729.15,5729.15
2025-01-23T01:00:00.000000-0500,-5531.32,5531.32
2025-01-23T02:00:00.000000-0500,-5326.43,5326.43
2025-01-23T03:00:00.000000-0500,-5177.62,5177.62
2025-01-23T04:00:00.000000-0500,-5956,5956
2025-01-23T05:00:00.000000-0500,-5418.27,5418.27
2025-01-23T06:00:00.000000-0500,-7067.6,7067.6
2025-01-23T07:00:00.000000-0500,-8410.71,8410.71
2025-01-23T08:00:00.000000-0500,-6550.43,6550.43
2025-01-23T09:00:00.000000-0500,-4461.07,4461.07
2025-01-23T10:00:00.000000-0500,-2190.18,2190.18
2025-01-23T11:00:00.000000-0500,-1961.4,1961.4
2025-01-23T12:00:00.000000-0500,-1465.43,1465.43
2025-01-23T13:00:00.000000-0500,-1958.09,1958.09
2025-01-23T14:00:00.000000-0500,-1923.76,1923.76
2025-01-23T15:00:00.000000-0500,-2178.42,2178.42
2025-01-23T16:00:00.000000-0500,-2888.87,2888.87
2025-01-23T17:00:00.000000-0500,-3753.19,3753.19
2025-01-23T18:00:00.000000-0500,-3799.64,3799.64
2025-01-23T19:00:00.000000-0500,-3051.32,3051.32
2025-01-23T20:00:00.000000-0500,-2659.39,2659.39
2025-01-23T21:00:00.000000-0500,-2063.12,2063.12
2025-01-23T22:00:00.000000-0500,-2172,2172
2025-01-23T23:00:00.000000-0500,-1871.22,1871.22
2025-01-24T00:00:00.000000-0500,-1346.76,1346.76
2025-01-24T01:00:00.000000-0500,-1178.62,1178.62
2025-01-24T02:00:00.000000-0500,-1483.09,1483.09
2025-01-24T03:00:00.000000-0500,-1554.89,1554.89
2025-01-24T04:00:00.000000-0500,-1845.16,1845.16
2025-01-24T05:00:00.000000-0500,-2108.21,2108.21
2025-01-24T06:00:00.000000-0500,-2688.69,2688.69
2025-01-24T07:00:00.000000-0500,-2662.37,2662.37
2025-01-24T08:00:00.000000-0500,-1740.24,1740.24
2025-01-24T09:00:00.000000-0500,-570.01,570.01
2025-01-24T10:00:00.000000-0500,-691.94,691.94
2025-01-24T11:00:00.000000-0500,-589.74,589.74
2025-01-24T12:00:00.000000-0500,-546.74,546.74
2025-01-24T13:00:00.000000-0500,-530.68,530.68
2025-01-24T14:00:00.000000-0500,-520.12,520.12
2025-01-24T15:00:00.000000-0500,-520.8,520.8
2025-01-24T16:00:00.000000-0500,-1101.89,1101.89
2025-01-24T17:00:00.000000-0500,-1721.57,1721.57
2025-01-24T18:00:00.000000-0500,-1679.89,1679.89
2025-01-24T19:00:00.000000-0500,-2055.76,2055.76
2025-01-24T20:00:00.000000-0500,-2199.73,2199.73
2025-01-24T21:00:00.000000-0500,-2187.93,2187.93
2025-01-24T22:00:00.000000-0500,-2235.3,2235.3
2025-01-24T23:00:00.000000-0500,-2405.11,2405.11
2025-01-25T00:00:00.000000-0500,-1750.42,1750.42
2025-01-25T01:00:00.000000-0500,-2165.9,2165.9
2025-01-25T02:00:00.000000-0500,-2167.11,2167.11
2025-01-25T03:00:00.000000-0500,-2167.45,2167.45
2025-01-25T04:00:00.000000-0500,-2106.1,2106.1
2025-01-25T05:00:00.000000-0500,-1889.47,1889.47
2025-01-25T06:00:00.000000-0500,-2524.1,2524.1
2025-01-25T07:00:00.000000-0500,-2294.11,2294.11
2025-01-25T08:00:00.000000-0500,-1153.12,1153.12
2025-01-25T09:00:00.000000-0500,-537.8,537.8
2025-01-25T10:00:00.000000-0500,-366.51,366.51
2025-01-25T11:00:00.000000-0500,-439.6,439.6
2025-01-25T12:00:00.000000-0500,-434.01,434.01
2025-01-25T13:00:00.000000-0500,-407.28,407.28
2025-01-25T14:00:00.000000-0500,-541.94,541.94
2025-01-25T15:00:00.000000-0500,-581.23,581.23
2025-01-25T16:00:00.000000-0500,-511.71,511.71
2025-01-25T17:00:00.000000-0500,-695.85,695.85
2025-01-25T18:00:00.000000-0500,-574.75,574.75
2025-01-25T19:00:00.000000-0500,-608.48,608.48
2025-01-25T20:00:00.000000-0500,-602.89,602.89
2025-01-25T21:00:00.000000-0500,-595.11,595.11
2025-01-25T22:00:00.000000-0500,-596.09,596.09
2025-01-25T23:00:00.000000-0500,-636.83,636.83
2025-01-26T00:00:00.000000-0500,-227.02,227.02
2025-01-26T01:00:00.000000-0500,-206.48,206.48
2025-01-26T02:00:00.000000-0500,-175.79,175.79
2025-01-26T03:00:00.000000-0500,-181.83,181.83
2025-01-26T04:00:00.000000-0500,-193.17,193.17
2025-01-26T05:00:00.000000-0500,-206.75,206.75
2025-01-26T06:00:00.000000-0500,-252.35,252.35
2025-01-26T07:00:00.000000-0500,-227.73,227.73
2025-01-26T08:00:00.000000-0500,-224.33,224.33
2025-01-26T09:00:00.000000-0500,-111.48,111.48
2025-01-26T10:00:00.000000-0500,-136.93,136.93
2025-01-26T11:00:00.000000-0500,-192.46,192.46
2025-01-26T12:00:00.000000-0500,-191.38,191.38
2025-01-26T13:00:00.000000-0500,-188.55,188.55
2025-01-26T14:00:00.000000-0500,-163.14,163.14
2025-01-26T15:00:00.000000-0500,-172.27,172.27
2025-01-26T16:00:00.000000-0500,-246.45,246.45
2025-01-26T17:00:00.000000-0500,-272.67,272.67
2025-01-26T18:00:00.000000-0500,-286.6,286.6
2025-01-26T19:00:00.000000-0500,-322.85,322.85
2025-01-26T20:00:00.000000-0500,-355.08,355.08
2025-01-26T21:00:00.000000-0500,-311.49,311.49
2025-01-26T22:00:00.000000-0500,-321.12,321.12
2025-01-26T23:00:00.000000-0500,-403.92,403.92
2025-01-27T00:00:00.000000-0500,-588.94,588.94
2025-01-27T01:00:00.000000-0500,-524.67,524.67
2025-01-27T02:00:00.000000-0500,-502.34,502.34
2025-01-27T03:00:00.000000-0500,-544.16,544.16
2025-01-27T04:00:00.000000-0500,-544.55,544.55
2025-01-27T05:00:00.000000-0500,-567.56,567.56
2025-01-27T06:00:00.000000-0500,-653.05,653.05
2025-01-27T07:00:00.000000-0500,-877.16,877.16
2025-01-27T08:00:00.000000-0500,-861.41,861.41
2025-01-27T09:00:00.000000-0500,-643.8,643.8
2025-01-27T10:00:00.000000-0500,-791.21,791.21
2025-01-27T11:00:00.000000-0500,-760.1,760.1
2025-01-27T12:00:00.000000-0500,-841.02,841.02
2025-01-27T13:00:00.000000-0500,-734.37,734.37
2025-01-27T14:00:00.000000-0500,-662.17,662.17
2025-01-27T15:00:00.000000-0500,-586.37,586.37
2025-01-27T16:00:00.000000-0500,-551.8,551.8
2025-01-27T17:00:00.000000-0500,-638.7,638.7
2025-01-27T18:00:00.000000-0500,-679.33,679.33
2025-01-27T19:00:00.000000-0500,-707.19,707.19
2025-01-27T20:00:00.000000-0500,-588.53,588.53
2025-01-27T21:00:00.000000-0500,-521.12,521.12
2025-01-27T22:00:00.000000-0500,-432.74,432.74
2025-01-27T23:00:00.000000-0500,-414.07,414.07
2025-01-28T00:00:00.000000-0500,-256.81,256.81
2025-01-28T01:00:00.000000-0500,-264.45,264.45
2025-01-28T02:00:00.000000-0500,-205.08,205.08
2025-01-28T03:00:00.000000-0500,-196.32,196.32
2025-01-28T04:00:00.000000-0500,-206.18,206.18
2025-01-28T05:00:00.000000-0500,-265.71,265.71
2025-01-28T06:00:00.000000-0500,-352.16,352.16
2025-01-28T07:00:00.000000-0500,-397.45,397.45
2025-01-28T08:00:00.000000-0500,-316.39,316.39
2025-01-28T09:00:00.000000-0500,-371.4,371.4
2025-01-28T10:00:00.000000-0500,-409.35,409.35
2025-01-28T11:00:00.000000-0500,-433.39,433.39
2025-01-28T12:00:00.000000-0500,-485.63,485.63
2025-01-28T13:00:00.000000-0500,-526.8,526.8
2025-01-28T14:00:00.000000-0500,-560.9,560.9
2025-01-28T15:00:00.000000-0500,-576.6,576.6
2025-01-28T16:00:00.000000-0500,-636.55,636.55
2025-01-28T17:00:00.000000-0500,-786.56,786.56
2025-01-28T18:00:00.000000-0500,-682.55,682.55
2025-01-28T19:00:00.000000-0500,-689.64,689.64
2025-01-28T20:00:00.000000-0500,-615.41,615.41
2025-01-28T21:00:00.000000-0500,-588.54,588.54
2025-01-28T22:00:00.000000-0500,-456.97,456.97
2025-01-28T23:00:00.000000-0500,-444.51,444.51
2025-01-29T00:00:00.000000-0500,-434.36,434.36
2025-01-29T01:00:00.000000-0500,-467.4,467.4
2025-01-29T02:00:00.000000-0500,-396.88,396.88
2025-01-29T03:00:00.000000-0500,-398.4,398.4
2025-01-29T04:00:00.000000-0500,-393.15,393.15
2025-01-29T05:00:00.000000-0500,-447.74,447.74
2025-01-29T06:00:00.000000-0500,-390.53,390.53
2025-01-29T07:00:00.000000-0500,-397.93,397.93
2025-01-29T08:00:00.000000-0500,-258.34,258.34
2025-01-29T09:00:00.000000-0500,-235.93,235.93
2025-01-29T10:00:00.000000-0500,-224.94,224.94
2025-01-29T11:00:00.000000-0500,-205.05,205.05
2025-01-29T12:00:00.000000-0500,-219.43,219.43
2025-01-29T13:00:00.000000-0500,-189.99,189.99
2025-01-29T14:00:00.000000-0500,-164.7,164.7
2025-01-29T15:00:00.000000-0500,-187.53,187.53
2025-01-29T16:00:00.000000-0500,-201.25,201.25
2025-01-29T17:00:00.000000-0500,-286.03,286.03
2025-01-29T18:00:00.000000-0500,-265.88,265.88
2025-01-29T19:00:00.000000-0500,-253.71,253.71
2025-01-29T20:00:00.000000-0500,-235.66,235.66
2025-01-29T21:00:00.000000-0500,-213.1,213.1
2025-01-29T22:00:00.000000-0500,-165.99,165.99
2025-01-29T23:00:00.000000-0500,-191.54,191.54
2025-01-30T00:00:00.000000-0500,-351.15,351.15
2025-01-30T01:00:00.000000-0500,-338.32,338.32
2025-01-30T02:00:00.000000-0500,-332.61,332.61
2025-01-30T03:00:00.000000-0500,-381.53,381.53
2025-01-30T04:00:00.000000-0500,-398.9,398.9
2025-01-30T05:00:00.000000-0500,-490.73,490.73
2025-01-30T06:00:00.000000-0500,-811.82,811.82
2025-01-30T07:00:00.000000-0500,-1518.88,1518.88
2025-01-30T08:00:00.000000-0500,-749.09,749.09
2025-01-30T09:00:00.000000-0500,-647.02,647.02
2025-01-30T10:00:00.000000-0500,-540.5,540.5
2025-01-30T11:00:00.000000-0500,-541.22,541.22
2025-01-30T12:00:00.000000-0500,-499.56,499.56
2025-01-30T13:00:00.000000-0500,-461.58,461.58
2025-01-30T14:00:00.000000-0500,-462.88,462.88
2025-01-30T15:00:00.000000-0500,-496.75,496.75
2025-01-30T16:00:00.000000-0500,-426.14,426.14
2025-01-30T17:00:00.000000-0500,-466.19,466.19
2025-01-30T18:00:00.000000-0500,-432.33,432.33
2025-01-30T19:00:00.000000-0500,-417.6,417.6
2025-01-30T20:00:00.000000-0500,-327.28,327.28
2025-01-30T21:00:00.000000-0500,-291.28,291.28
2025-01-30T22:00:00.000000-0500,-261.88,261.88
2025-01-30T23:00:00.000000-0500,-275.11,275.11
2025-01-31T00:00:00.000000-0500,-347.96,347.96
2025-01-31T01:00:00.000000-0500,-405.57,405.57
2025-01-31T02:00:00.000000-0500,-389.27,389.27
2025-01-31T03:00:00.000000-0500,-418.34,418.34
2025-01-31T04:00:00.000000-0500,-455.88,455.88
2025-01-31T05:00:00.000000-0500,-442.89,442.89
2025-01-31T06:00:00.000000-0500,-614.67,614.67
2025-01-31T07:00:00.000000-0500,-679.34,679.34
2025-01-31T08:00:00.000000-0500,-801.12,801.12
2025-01-31T09:00:00.000000-0500,-779.57,779.57
2025-01-31T10:00:00.000000-0500,-748.62,748.62
2025-01-31T11:00:00.000000-0500,-829.14,829.14
2025-01-31T12:00:00.000000-0500,-802.6,802.6
2025-01-31T13:00:00.000000-0500,-758.4,758.4
2025-01-31T14:00:00.000000-0500,-1173.91,1173.91
2025-01-31T15:00:00.000000-0500,-661.22,661.22
2025-01-31T16:00:00.000000-0500,-535.72,535.72
2025-01-31T17:00:00.000000-0500,-625.16,625.16
2025-01-31T18:00:00.000000-0500,-682.51,682.51
2025-01-31T19:00:00.000000-0500,-552.06,552.06
2025-01-31T20:00:00.000000-0500,-606.66,606.66
2025-01-31T21:00:00.000000-0500,-529.72,529.72
2025-01-31T22:00:00.000000-0500,-588.2,588.2
2025-01-31T23:00:00.000000-0500,-503.59,503.59
2025-02-01T00:00:00.000000-0500,-342.22,342.22
2025-02-01T01:00:00.000000-0500,-329.65,329.65
2025-02-01T02:00:00.000000-0500,-306.89,306.89
2025-02-01T03:00:00.000000-0500,-345.9,345.9
2025-02-01T04:00:00.000000-0500,-346.3,346.3
2025-02-01T05:00:00.000000-0500,-353.79,353.79
2025-02-01T06:00:00.000000-0500,-363.04,363.04
2025-02-01T07:00:00.000000-0500,-360.84,360.84
2025-02-01T08:00:00.000000-0500,-314.11,314.11
2025-02-01T09:00:00.000000-0500,-448.38,448.38
2025-02-01T10:00:00.000000-0500,-400.01,400.01
2025-02-01T11:00:00.000000-0500,-477.44,477.44
2025-02-01T12:00:00.000000-0500,-475.46,475.46
2025-02-01T13:00:00.000000-0500,-580.11,580.11
2025-02-01T14:00:00.000000-0500,-518.64,518.64
2025-02-01T15:00:00.000000-0500,-562.36,562.36
2025-02-01T16:00:00.000000-0500,-702.8,702.8
2025-02-01T17:00:00.000000-0500,-885.78,885.78
2025-02-01T18:00:00.000000-0500,-969.6,969.6
2025-02-01T19:00:00.000000-0500,-1105.93,1105.93
2025-02-01T20:00:00.000000-0500,-1168.2,1168.2
2025-02-01T21:00:00.000000-0500,-1155.21,1155.21
2025-02-01T22:00:00.000000-0500,-974.55,974.55
2025-02-01T23:00:00.000000-0500,-993.59,993.59
2025-02-02T00:00:00.000000-0500,-1692.31,1692.31
2025-02-02T01:00:00.000000-0500,-1518.33,1518.33
2025-02-02T02:00:00.000000-0500,-1592.98,1592.98
2025-02-02T03:00:00.000000-0500,-1649.43,1649.43
2025-02-02T04:00:00.000000-0500,-1535.28,1535.28
2025-02-02T05:00:00.000000-0500,-1579.19,1579.19
2025-02-02T06:00:00.000000-0500,-1497.9,1497.9
2025-02-02T07:00:00.000000-0500,-1812.04,1812.04
2025-02-02T08:00:00.000000-0500,-1312.86,1312.86
2025-02-02T09:00:00.000000-0500,-906.81,906.81
2025-02-02T10:00:00.000000-0500,-1033.8,1033.8
2025-02-02T11:00:00.000000-0500,-982.59,982.59
2025-02-02T12:00:00.000000-0500,-897.1,897.1
2025-02-02T13:00:00.000000-0500,-992.86,992.86
2025-02-02T14:00:00.000000-0500,-1082.97,1082.97
2025-02-02T15:00:00.000000-0500,-949.28,949.28
2025-02-02T16:00:00.000000-0500,-777.35,777.35
2025-02-02T17:00:00.000000-0500,-763.61,763.61
2025-02-02T18:00:00.000000-0500,-741.71,741.71
2025-02-02T19:00:00.000000-0500,-789.93,789.93
2025-02-02T20:00:00.000000-0500,-780.35,780.35
2025-02-02T21:00:00.000000-0500,-659.46,659.46
2025-02-02T22:00:00.000000-0500,-735.54,735.54
2025-02-02T23:00:00.000000-0500,-770.83,770.83
2025-02-03T00:00:00.000000-0500,-589.08,589.08
2025-02-03T01:00:00.000000-0500,-530.57,530.57
2025-02-03T02:00:00.000000-0500,-560.69,560.69
2025-02-03T03:00:00.000000-0500,-561.94,561.94
2025-02-03T04:00:00.000000-0500,-473.14,473.14
2025-02-03T05:00:00.000000-0500,-548.83,548.83
2025-02-03T06:00:00.000000-0500,-555.22,555.22
2025-02-03T07:00:00.000000-0500,-808.13,808.13
2025-02-03T08:00:00.000000-0500,-888.86,888.86
2025-02-03T09:00:00.000000-0500,-788.76,788.76
2025-02-03T10:00:00.000000-0500,-1110.99,1110.99
2025-02-03T11:00:00.000000-0500,-1011.69,1011.69
2025-02-03T12:00:00.000000-0500,-1018.84,1018.84
2025-02-03T13:00:00.000000-0500,-965.4,965.4
2025-02-03T14:00:00.000000-0500,-1089.34,1089.34
2025-02-03T15:00:00.000000-0500,-1062.37,1062.37
2025-02-03T16:00:00.000000-0500,-879.55,879.55
2025-02-03T17:00:00.000000-0500,-1074.3,1074.3
2025-02-03T18:00:00.000000-0500,-1085.21,1085.21
2025-02-03T19:00:00.000000-0500,-879.01,879.01
2025-02-03T20:00:00.000000-0500,-938.23,938.23
2025-02-03T21:00:00.000000-0500,-761.78,761.78
2025-02-03T22:00:00.000000-0500,-644.3,644.3
2025-02-03T23:00:00.000000-0500,-531.68,531.68
2025-02-04T00:00:00.000000-0500,-649.74,649.74
2025-02-04T01:00:00.000000-0500,-678.13,678.13
2025-02-04T02:00:00.000000-0500,-654.85,654.85
2025-02-04T03:00:00.000000-0500,-658.68,658.68
2025-02-04T04:00:00.000000-0500,-654.72,654.72
2025-02-04T05:00:00.000000-0500,-600.53,600.53
2025-02-04T06:00:00.000000-0500,-646.29,646.29
2025-02-04T07:00:00.000000-0500,-633.04,633.04
2025-02-04T08:00:00.000000-0500,-921.39,921.39
2025-02-04T09:00:00.000000-0500,-1134.22,1134.22
2025-02-04T10:00:00.000000-0500,-917.34,917.34
2025-02-04T11:00:00.000000-0500,-913.92,913.92
2025-02-04T12:00:00.000000-0500,-878.23,878.23
2025-02-04T13:00:00.000000-0500,-908.47,908.47
2025-02-04T14:00:00.000000-0500,-1000.84,1000.84
2025-02-04T15:00:00.000000-0500,-752.58,752.58
2025-02-04T16:00:00.000000-0500,-732.1,732.1
2025-02-04T17:00:00.000000-0500,-843.31,843.31
2025-02-04T18:00:00.000000-0500,-884.29,884.29
2025-02-04T19:00:00.000000-0500,-838.39,838.39
2025-02-04T20:00:00.000000-0500,-861.59,861.59
2025-02-04T21:00:00.000000-0500,-768.58,768.58
2025-02-04T22:00:00.000000-0500,-717.62,717.62
2025-02-04T23:00:00.000000-0500,-666.83,666.83
2025-02-05T00:00:00.000000-0500,-664.65,664.65
2025-02-05T01:00:00.000000-0500,-811.39,811.39
2025-02-05T02:00:00.000000-0500,-652.54,652.54
2025-02-05T03:00:00.000000-0500,-636.83,636.83
2025-02-05T04:00:00.000000-0500,-696.42,696.42
2025-02-05T05:00:00.000000-0500,-622.15,622.15
2025-02-05T06:00:00.000000-0500,-892.9,892.9
2025-02-05T07:00:00.000000-0500,-1020.27,1020.27
2025-02-05T08:00:00.000000-0500,-872.14,872.14
2025-02-05T09:00:00.000000-0500,-851.27,851.27
2025-02-05T10:00:00.000000-0500,-877.78,877.78
2025-02-05T11:00:00.000000-0500,-1028.68,1028.68
2025-02-05T12:00:00.000000-0500,-835.09,835.09
2025-02-05T13:00:00.000000-0500,-906.2,906.2
2025-02-05T14:00:00.000000-0500,-906.44,906.44
2025-02-05T15:00:00.000000-0500,-836.19,836.19
2025-02-05T16:00:00.000000-0500,-1151.39,1151.39
2025-02-05T17:00:00.000000-0500,-1464.31,1464.31
2025-02-05T18:00:00.000000-0500,-1590.94,1590.94
2025-02-05T19:00:00.000000-0500,-1506.88,1506.88
2025-02-05T20:00:00.000000-0500,-1231.04,1231.04
2025-02-05T21:00:00.000000-0500,-915.12,915.12
2025-02-05T22:00:00.000000-0500,-675.21,675.21
2025-02-05T23:00:00.000000-0500,-742.01,742.01
2025-02-06T00:00:00.000000-0500,-642.17,642.17
2025-02-06T01:00:00.000000-0500,-633.82,633.82
2025-02-06T02:00:00.000000-0500,-605.74,605.74
2025-02-06T03:00:00.000000-0500,-638.29,638.29
2025-02-06T04:00:00.000000-0500,-676.22,676.22
2025-02-06T05:00:00.000000-0500,-786.37,786.37
2025-02-06T06:00:00.000000-0500,-1120.04,1120.04
2025-02-06T07:00:00.000000-0500,-1306.35,1306.35
2025-02-06T08:00:00.000000-0500,-1313.24,1313.24
2025-02-06T09:00:00.000000-0500,-1389.53,1389.53
2025-02-06T10:00:00.000000-0500,-1664.38,1664.38
2025-02-06T11:00:00.000000-0500,-1609.02,1609.02
2025-02-06T12:00:00.000000-0500,-1433.56,1433.56
2025-02-06T13:00:00.000000-0500,-1395.85,1395.85
2025-02-06T14:00:00.000000-0500,-1270.41,1270.41
2025-02-06T15:00:00.000000-0500,-1063.83,1063.83
2025-02-06T16:00:00.000000-0500,-856.21,856.21
2025-02-06T17:00:00.000000-0500,-934.71,934.71
2025-02-06T18:00:00.000000-0500,-904.17,904.17
2025-02-06T19:00:00.000000-0500,-841.11,841.11
2025-02-06T20:00:00.000000-0500,-728.12,728.12
2025-02-06T21:00:00.000000-0500,-661.97,661.97
2025-02-06T22:00:00.000000-0500,-697.99,697.99
2025-02-06T23:00:00.000000-0500,-732.8,732.8
2025-02-07T00:00:00.000000-0500,-616.89,616.89
2025-02-07T01:00:00.000000-0500,-570.05,570.05
2025-02-07T02:00:00.000000-0500,-525.32,525.32
2025-02-07T03:00:00.000000-0500,-499.51,499.51
2025-02-07T04:00:00.000000-0500,-531.84,531.84
2025-02-07T05:00:00.000000-0500,-602.26,602.26
2025-02-07T06:00:00.000000-0500,-664.02,664.02
2025-02-07T07:00:00.000000-0500,-625.38,625.38
2025-02-07T08:00:00.000000-0500,-675.82,675.82
2025-02-07T09:00:00.000000-0500,-636.19,636.19
2025-02-07T10:00:00.000000-0500,-689.87,689.87
2025-02-07T11:00:00.000000-0500,-710.93,710.93
2025-02-07T12:00:00.000000-0500,-644.12,644.12
2025-02-07T13:00:00.000000-0500,-656.46,656.46
2025-02-07T14:00:00.000000-0500,-632.55,632.55
2025-02-07T15:00:00.000000-0500,-619.41,619.41
2025-02-07T16:00:00.000000-0500,-633.05,633.05
2025-02-07T17:00:00.000000-0500,-717.92,717.92
2025-02-07T18:00:00.000000-0500,-745.52,745.52
2025-02-07T19:00:00.000000-0500,-718.28,718.28
2025-02-07T20:00:00.000000-0500,-669.16,669.16
2025-02-07T21:00:00.000000-0500,-619.14,619.14
2025-02-07T22:00:00.000000-0500,-581.88,581.88
2025-02-07T23:00:00.000000-0500,-600.27,600.27
2025-02-08T00:00:00.000000-0500,-378.68,378.68
2025-02-08T01:00:00.000000-0500,-525.23,525.23
2025-02-08T02:00:00.000000-0500,-513.27,513.27
2025-02-08T03:00:00.000000-0500,-555.69,555.69
2025-02-08T04:00:00.000000-0500,-600.58,600.58
2025-02-08T05:00:00.000000-0500,-596.61,596.61
2025-02-08T06:00:00.000000-0500,-846.54,846.54
2025-02-08T07:00:00.000000-0500,-918.22,918.22
2025-02-08T08:00:00.000000-0500,-949.18,949.18
2025-02-08T09:00:00.000000-0500,-1032.05,1032.05
2025-02-08T10:00:00.000000-0500,-961.56,961.56
2025-02-08T11:00:00.000000-0500,-1024.11,1024.11
2025-02-08T12:00:00.000000-0500,-1053.75,1053.75
2025-02-08T13:00:00.000000-0500,-1220.9,1220.9
2025-02-08T14:00:00.000000-0500,-1105.07,1105.07
2025-02-08T15:00:00.000000-0500,-1201.66,1201.66
2025-02-08T16:00:00.000000-0500,-1279.62,1279.62
2025-02-08T17:00:00.000000-0500,-1525.45,1525.45
2025-02-08T18:00:00.000000-0500,-1258.97,1258.97
2025-02-08T19:00:00.000000-0500,-1303.12,1303.12
2025-02-08T20:00:00.000000-0500,-1168.1,1168.1
2025-02-08T21:00:00.000000-0500,-1075.87,1075.87
2025-02-08T22:00:00.000000-0500,-1025.14,1025.14
2025-02-08T23:00:00.000000-0500,-798.39,798.39
2025-02-09T00:00:00.000000-0500,-560.23,560.23
2025-02-09T01:00:00.000000-0500,-582.02,582.02
2025-02-09T02:00:00.000000-0500,-541.97,541.97
2025-02-09T03:00:00.000000-0500,-485.31,485.31
2025-02-09T04:00:00.000000-0500,-496.49,496.49
2025-02-09T05:00:00.000000-0500,-534.86,534.86
2025-02-09T06:00:00.000000-0500,-473.86,473.86
2025-02-09T07:00:00.000000-0500,-641.66,641.66
2025-02-09T08:00:00.000000-0500,-621.5,621.5
2025-02-09T09:00:00.000000-0500,-474.67,474.67
2025-02-09T10:00:00.000000-0500,-481.61,481.61
2025-02-09T11:00:00.000000-0500,-423.28,423.28
2025-02-09T12:00:00.000000-0500,-427.44,427.44
2025-02-09T13:00:00.000000-0500,-402.07,402.07
2025-02-09T14:00:00.000000-0500,-303.19,303.19
2025-02-09T15:00:00.000000-0500,-286.2,286.2
